UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,Employee_code_ID,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,SEC.NO.OF.ACCTS,SEC.ACTIVE.ACCTS,SEC.OVERDUE.ACCTS,SEC.CURRENT.BALANCE,SEC.SANCTIONED.AMOUNT,SEC.DISBURSED.AMOUNT,PRIMARY.INSTAL.AMT,SEC.INSTAL.AMT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES
696694,60213,69160,89.65,63,22003,86,7103,01-06-85,Salaried,15-11-18,10,1106,1,1,0,0,0,0,513,K-High Risk,2,2,0,22470,230000,230000,0,0,0,0,0,0,9974,0,0,0,6yrs 2mon,7yrs 5mon,1
712492,58413,69287,86.6,63,22003,86,7088,01-01-79,Self employed,17-11-18,10,1106,1,1,0,0,0,0,680,F-Low Risk,4,4,0,62544,80000,80000,0,0,0,0,0,0,5310,0,3,0,0yrs 2mon,0yrs 10mon,5
755438,61947,71283,89.78,63,22003,86,7099,15-12-81,Salaried,28-11-18,10,1106,1,1,0,0,0,0,553,J-High Risk,6,4,1,169024,229098,229098,0,0,0,0,0,0,12997,0,2,1,0yrs 10mon,3yrs 0mon,1
755738,60347,69287,89.48,63,22003,86,7094,20-02-86,Self employed,28-11-18,10,1106,1,1,0,0,0,0,300,M-Very High Risk,10,4,3,102338,147649,147649,0,0,0,0,0,0,9336,0,0,1,1yrs 4mon,2yrs 4mon,0
755508,57413,66402,88.85,63,22003,86,7092,20-02-65,Salaried,28-11-18,10,1106,1,1,0,0,0,0,593,I-Medium Risk,1,1,1,16802,50000,50000,0,0,0,0,0,0,1068,0,0,0,3yrs 7mon,3yrs 7mon,0
671556,60613,69287,89.48,63,22003,86,7093,01-01-88,Salaried,11-11-18,10,1106,1,1,0,0,0,0,738,C-Very Low Risk,5,3,0,69937,87318,87318,0,0,0,0,0,0,8158,0,2,0,0yrs 10mon,1yrs 11mon,2
685229,48545,71680,69.75,63,22003,86,7091,04-02-92,Salaried,14-11-18,10,1106,1,1,0,0,0,0,553,J-High Risk,1,0,1,0,0,0,0,0,0,0,0,0,10570,0,0,0,1yrs 0mon,1yrs 0mon,1
755515,60347,69287,89.48,63,22003,86,7093,12-10-86,Salaried,28-11-18,10,1106,1,0,0,1,0,0,738,C-Very Low Risk,3,1,0,23966,25000,25000,0,0,0,0,0,0,4270,0,1,0,0yrs 8mon,1yrs 0mon,1
755710,68569,79900,87.61,63,22003,86,7093,01-01-82,Salaried,28-11-18,10,1106,1,1,0,0,0,0,710,D-Very Low Risk,7,3,2,37863,55000,55000,0,0,0,0,0,0,9749,0,0,1,1yrs 5mon,1yrs 10mon,1
755652,46145,69287,69.28,63,22003,86,7093,13-12-87,Salaried,28-11-18,10,1106,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
755684,60447,70927,87.41,63,22003,86,7083,02-10-76,Self employed,28-11-18,10,1106,1,1,0,0,0,0,654,F-Low Risk,4,1,0,23531,50000,50000,0,0,0,0,0,0,5137,0,0,0,1yrs 0mon,1yrs 4mon,0
745165,65382,75769,88.43,63,22003,86,7093,01-01-62,Self employed,25-11-18,10,1106,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
755858,60347,69287,89.48,63,22003,86,7093,20-04-83,Self employed,28-11-18,10,1106,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1
704125,57059,73053,79.94,63,22003,86,7084,05-04-93,Salaried,16-11-18,10,1106,1,0,0,1,0,0,438,K-High Risk,2,0,1,0,0,0,0,0,0,0,0,0,2497,0,0,0,0yrs 3mon,0yrs 6mon,1
755408,53803,69287,79.38,63,22003,86,7086,27-03-66,Salaried,28-11-18,10,1106,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
765207,46545,69287,69.28,63,22003,86,7108,06-02-88,Self employed,30-11-18,10,1106,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
718492,51703,69287,76.49,63,22003,86,7086,03-12-92,Salaried,19-11-18,10,1106,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
696996,60213,69287,89.48,63,22003,86,7099,15-08-78,,15-11-18,10,1106,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
750977,68569,111518,62.77,63,22003,86,7109,12-02-92,Salaried,27-11-18,10,1106,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
704132,42044,60500,74.38,3,16092,51,51,04-04-58,Self employed,16-11-18,1,688,1,1,0,0,1,0,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 7mon,0yrs 7mon,1
735295,55109,71318,80.62,3,16092,51,51,21-11-82,Self employed,22-11-18,1,688,1,1,1,0,0,0,536,J-High Risk,1,0,0,0,0,0,0,0,0,0,0,0,1661,0,0,1,0yrs 9mon,0yrs 9mon,0
757412,71633,100411,74.2,3,16092,51,89,18-10-85,Salaried,28-11-18,1,688,1,1,0,0,0,0,655,F-Low Risk,6,6,0,265913,431877,374564,0,0,0,0,0,0,0,0,1,2,2yrs 2mon,7yrs 10mon,0
667864,45879,62941,77.85,3,16092,51,31,01-11-97,Self employed,10-11-18,1,688,1,1,0,0,0,0,738,C-Very Low Risk,2,1,0,2317,6961,6961,1,1,1,6095,0,1,2415,0,1,0,3yrs 5mon,9yrs 5mon,1
767501,57263,66366,88.9,3,16092,51,89,27-12-86,Self employed,30-11-18,1,688,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,2
755034,57463,71686,83.7,3,16092,51,88,01-09-69,Salaried,28-11-18,1,688,1,1,1,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,5200,13000,13000,0,0,0,0,0,0,1300,0,1,0,0yrs 2mon,0yrs 2mon,0
751580,26178,62941,44.49,3,16092,51,2,08-07-81,Self employed,27-11-18,1,688,1,1,1,0,0,0,738,C-Very Low Risk,1,1,0,3781,10971,10971,0,0,0,0,0,0,2021,0,1,0,0yrs 4mon,0yrs 4mon,1
667400,54206,64592,85.0,3,16225,45,89,10-11-89,Self employed,10-11-18,1,688,1,1,1,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,11792,11792,11792,0,0,0,0,0,0,2055,0,1,0,0yrs 0mon,0yrs 0mon,1
746364,51803,63807,83.06,3,13948,86,90,02-03-92,Salaried,26-11-18,1,688,1,1,1,0,0,0,738,C-Very Low Risk,1,1,0,2227,6461,6461,0,0,0,0,0,0,1190,0,1,0,0yrs 4mon,0yrs 4mon,1
757005,50303,69793,74.51,3,16225,45,41,15-06-70,Salaried,28-11-18,1,688,1,1,0,0,0,0,419,K-High Risk,1,1,1,77176,255000,255000,0,0,0,0,0,0,6780,0,0,0,3yrs 1mon,3yrs 1mon,2
704393,70873,100456,74.66,3,16092,51,31,21-12-72,Self employed,16-11-18,1,688,1,1,1,0,0,0,300,M-Very High Risk,22,5,4,6077544,7297477,7297477,0,0,0,0,0,0,23942,0,1,2,3yrs 9mon,15yrs 6mon,1
696468,39074,48640,84.29,3,16092,51,89,01-01-58,Self employed,15-11-18,1,688,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
735126,52903,63341,87.62,3,16092,51,51,16-02-84,Salaried,22-11-18,1,688,1,1,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
717621,46349,70986,66.21,3,16092,51,51,23-01-96,Self employed,19-11-18,1,688,1,1,1,0,0,0,585,I-Medium Risk,2,0,0,0,0,0,0,0,0,0,0,0,3380,0,0,1,0yrs 7mon,0yrs 9mon,0
727837,50303,70921,71.91,3,16092,51,31,27-04-87,Salaried,21-11-18,1,688,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
673388,50198,62941,85.0,3,16092,51,31,01-01-73,Self employed,12-11-18,1,688,1,1,1,0,0,0,707,D-Very Low Risk,6,4,0,31550,88289,88289,0,0,0,0,0,0,3929,0,2,0,0yrs 7mon,1yrs 1mon,0
696017,52333,63241,88.55,3,16092,51,31,01-01-74,Self employed,15-11-18,1,688,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
754500,56509,70418,82.37,3,21860,120,51,05-04-91,Self employed,28-11-18,1,688,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,2
692321,64129,99893,68.07,3,16092,51,49,02-07-76,Salaried,14-11-18,1,688,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
670512,52579,69195,80.93,3,16092,51,88,09-09-87,Self employed,11-11-18,1,688,1,1,0,0,1,0,300,M-Very High Risk,19,12,5,4050442,4857401,4804126,0,0,0,0,0,0,9835,0,5,2,2yrs 0mon,7yrs 11mon,3
746774,72731,102623,74.06,3,16092,51,89,02-10-77,Self employed,26-11-18,1,688,1,1,1,0,0,0,300,M-Very High Risk,2,2,2,10639,60231,60231,0,0,0,0,0,0,5242,0,0,0,1yrs 8mon,2yrs 3mon,0
696505,48743,62941,82.62,3,16092,51,89,12-01-75,Self employed,15-11-18,1,688,1,1,0,0,1,0,529,J-High Risk,12,5,1,116416,578584,578584,0,0,0,0,0,0,0,0,2,0,1yrs 3mon,2yrs 9mon,1
667365,56013,63541,89.71,3,16092,51,31,02-01-76,Self employed,10-11-18,1,688,1,1,1,0,0,0,300,M-Very High Risk,3,3,2,25118,98451,98451,0,0,0,0,0,0,2936,0,0,0,2yrs 6mon,3yrs 6mon,0
672822,33359,67374,53.43,3,16092,51,31,01-01-71,Salaried,12-11-18,1,688,1,1,1,0,0,0,757,C-Very Low Risk,5,2,0,0,41843,41843,0,0,0,0,0,0,2855,0,0,0,1yrs 2mon,2yrs 11mon,0
696607,45879,62941,77.85,3,16092,51,51,01-01-95,Self employed,15-11-18,1,688,1,1,1,0,0,0,553,J-High Risk,10,6,2,105021,469827,469827,0,0,0,0,0,0,8601,0,4,2,0yrs 10mon,2yrs 9mon,3
756305,48349,62941,79.44,3,16092,51,89,11-07-91,Self employed,28-11-18,1,688,1,1,0,0,1,0,607,H-Medium Risk,8,2,0,0,29199,29199,0,0,0,0,0,0,2134,0,0,0,1yrs 2mon,2yrs 1mon,2
737336,52340,63341,86.25,3,16092,51,31,05-07-83,Salaried,23-11-18,1,688,1,1,1,0,0,0,783,B-Very Low Risk,1,1,0,1850108,2000000,2000000,0,0,0,0,0,0,18970,0,0,0,2yrs 10mon,2yrs 10mon,0
683674,40394,70271,58.35,3,16092,51,89,06-07-91,Self employed,13-11-18,1,688,1,1,1,0,0,0,700,E-Low Risk,12,6,0,602310,810366,760775,0,0,0,0,0,0,0,0,2,0,1yrs 2mon,3yrs 6mon,0
683589,40394,57494,71.31,3,16092,51,88,01-01-80,Salaried,13-11-18,1,688,1,1,0,0,0,0,300,M-Very High Risk,7,2,1,193581,464000,464000,0,0,0,0,0,0,0,0,0,0,1yrs 7mon,3yrs 2mon,0
724189,53549,70986,80.3,3,16092,51,567,01-01-71,Self employed,20-11-18,15,688,1,1,1,0,0,0,743,C-Very Low Risk,2,1,0,309252,350000,350000,0,0,0,0,0,0,18756,0,0,0,2yrs 9mon,3yrs 5mon,0
673359,49228,62941,83.41,3,16092,51,31,01-05-75,Self employed,12-11-18,1,688,1,1,1,0,0,0,420,K-High Risk,2,2,1,39936,49775,52572,0,0,0,0,0,0,0,0,0,2,2yrs 6mon,3yrs 3mon,1
696481,51653,68374,80.44,3,16092,51,89,10-09-82,Self employed,15-11-18,1,688,1,1,1,0,0,0,737,C-Very Low Risk,2,1,0,202429,223000,223000,0,0,0,0,0,0,982,0,0,0,0yrs 6mon,0yrs 6mon,1
670637,67657,103057,69.86,3,16092,51,88,01-01-92,Salaried,11-11-18,1,688,1,0,0,1,0,0,836,A-Very Low Risk,4,0,0,0,0,0,0,0,0,0,0,0,7324,0,0,0,0yrs 9mon,1yrs 6mon,1
714205,67963,100459,71.67,3,16092,51,89,09-08-83,Self employed,18-11-18,1,688,1,1,0,1,0,0,300,M-Very High Risk,12,5,3,121207,186412,201779,0,0,0,0,0,0,2867,0,0,0,1yrs 0mon,1yrs 10mon,0
756722,52053,70921,75.44,3,16092,51,89,12-07-96,Self employed,28-11-18,1,688,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
673450,59057,70595,89.24,3,16092,51,31,27-07-92,Salaried,12-11-18,1,688,1,1,1,0,0,0,763,B-Very Low Risk,3,1,0,2000,10000,10000,0,0,0,0,0,0,3482,0,0,0,0yrs 6mon,0yrs 6mon,0
748654,47895,62121,79.68,3,14078,45,89,01-01-78,Self employed,26-11-18,1,688,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
672628,53549,63638,89.57,3,16092,51,88,02-01-90,Salaried,12-11-18,1,688,1,1,1,0,0,0,708,D-Very Low Risk,7,3,0,21074,42989,42989,0,0,0,0,0,0,650,0,2,0,0yrs 7mon,1yrs 0mon,1
673589,52823,70921,78.96,3,16092,51,31,05-07-63,Self employed,12-11-18,1,688,1,1,1,0,0,0,738,C-Very Low Risk,5,1,0,12185,32500,32500,0,0,0,0,0,0,3834,0,0,0,0yrs 9mon,1yrs 0mon,0
729796,78543,114844,72.27,3,16092,51,567,01-01-75,Self employed,21-11-18,15,688,1,1,1,0,0,0,719,D-Very Low Risk,6,1,0,4041,5961,5961,0,0,0,0,0,0,10932,0,1,0,1yrs 0mon,3yrs 0mon,1
670731,24719,46434,58.15,3,16092,51,89,01-01-87,Self employed,11-11-18,1,688,1,1,0,1,0,0,796,B-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 6mon,1yrs 6mon,1
682949,36269,101874,38.28,3,16092,51,31,01-01-62,Salaried,13-11-18,1,688,1,1,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1
697045,70873,101874,73.62,3,16092,51,567,01-02-86,Salaried,15-11-18,15,688,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
703976,46849,63096,79.24,3,16092,51,89,01-01-91,Salaried,16-11-18,1,688,1,0,0,1,0,0,624,H-Medium Risk,2,1,0,0,17990,17990,0,0,0,0,0,0,1416,0,0,0,1yrs 2mon,1yrs 3mon,0
709958,42044,60500,74.38,3,16092,51,31,23-11-80,Self employed,17-11-18,1,688,1,1,1,0,0,0,430,K-High Risk,7,4,2,29642,168400,168400,0,0,0,0,0,0,5481,0,0,2,1yrs 8mon,2yrs 11mon,2
709935,68739,99986,72.81,3,16092,51,51,01-01-81,Self employed,17-11-18,1,688,1,1,0,1,0,0,388,K-High Risk,2,1,1,4133,21990,21990,0,0,0,0,0,0,3898,0,0,1,0yrs 8mon,0yrs 10mon,1
680915,70485,100359,74.33,3,16092,51,51,04-08-88,Salaried,13-11-18,1,688,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1
673603,73739,104326,74.77,3,16092,51,89,27-01-92,Salaried,12-11-18,1,688,1,1,1,0,0,0,790,B-Very Low Risk,3,3,0,39186,202173,111759,0,0,0,0,0,0,0,0,0,0,1yrs 9mon,2yrs 9mon,0
724971,38770,70986,58.18,3,16092,51,89,07-04-89,Salaried,20-11-18,1,688,1,1,1,0,0,0,751,C-Very Low Risk,1,1,0,806,47421,47421,0,0,0,0,0,0,0,0,0,0,3yrs 6mon,3yrs 6mon,0
696756,50803,69287,74.33,3,16092,51,31,04-01-75,Self employed,15-11-18,1,688,1,1,1,0,0,0,708,D-Very Low Risk,4,2,0,8911,21748,21748,0,0,0,0,0,0,0,0,2,0,0yrs 8mon,1yrs 4mon,0
692746,56898,70921,85.31,3,16092,51,88,02-07-70,Salaried,15-11-18,1,688,1,1,1,0,0,0,732,D-Very Low Risk,11,2,0,79916,125001,125001,0,0,0,0,0,0,0,0,0,0,3yrs 1mon,9yrs 7mon,1
696946,53064,63341,89.2,3,16092,51,88,22-10-73,Salaried,15-11-18,1,688,1,1,0,0,0,0,566,J-High Risk,10,3,2,841301,977230,977230,0,0,0,0,0,0,134465,0,1,0,1yrs 4mon,3yrs 7mon,1
708768,64129,99059,68.65,3,16092,51,51,10-10-84,Self employed,17-11-18,1,688,1,1,0,0,1,0,541,J-High Risk,6,5,1,605230,737614,737614,0,0,0,0,0,0,7061,0,2,1,0yrs 5mon,0yrs 11mon,3
755580,49803,63431,81.19,3,14078,45,87,10-05-86,Self employed,28-11-18,1,688,1,1,0,0,1,0,793,B-Very Low Risk,4,1,0,-2081,200000,200000,0,0,0,0,0,0,207806,0,0,0,1yrs 8mon,3yrs 6mon,0
744941,73751,102271,74.31,3,16092,51,51,01-01-91,Self employed,25-11-18,1,688,1,1,1,0,0,0,410,K-High Risk,3,3,1,1055292,1298865,1298865,0,0,0,0,0,0,0,0,1,0,1yrs 3mon,2yrs 9mon,0
682935,59323,70986,88.75,3,16092,51,88,01-01-83,Salaried,13-11-18,1,688,1,1,0,1,0,0,743,C-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1369,0,0,1,0yrs 3mon,0yrs 3mon,0
724293,44909,62941,76.26,3,16092,51,89,25-09-97,Salaried,20-11-18,1,688,1,1,1,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,1,0,0,50000,0,0,0,0,0,0,0,0,0,1,0,0yrs 0mon,0yrs 0mon,0
683504,60293,71583,89.41,3,16092,51,555,10-09-95,Self employed,13-11-18,15,688,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
709704,73123,103507,71.49,3,16092,51,567,01-01-88,Self employed,17-11-18,15,688,1,1,1,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,1919,0,0,0,0yrs 7mon,0yrs 7mon,0
709497,56259,63641,89.56,3,16092,51,31,13-12-95,Salaried,17-11-18,1,688,1,1,1,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,24450,43264,37714,0,0,0,0,0,0,0,0,1,0,0yrs 2mon,0yrs 2mon,1
696949,51623,69195,79.49,3,16092,51,31,03-08-77,Salaried,15-11-18,1,688,1,1,1,0,0,0,522,J-High Risk,1,1,1,738,1094,1094,0,0,0,0,0,0,0,0,0,0,2yrs 2mon,2yrs 2mon,0
667678,72769,103474,74.41,3,16092,51,88,18-05-95,Salaried,10-11-18,1,688,1,1,0,0,1,0,542,J-High Risk,3,1,1,13807,10000,13806,0,0,0,0,0,0,3600,0,0,1,0yrs 9mon,1yrs 3mon,0
705668,36439,47640,79.76,3,16092,51,89,01-01-81,Self employed,16-11-18,1,688,1,1,0,0,0,0,18,Not Scored: No Updates available in last 36 months,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1yrs 11mon,1yrs 11mon,1
692266,52303,63338,83.68,3,16092,51,88,25-07-85,Self employed,14-11-18,1,688,1,0,0,1,1,0,763,B-Very Low Risk,1,1,0,0,13990,13990,0,0,0,0,0,0,0,0,0,0,0yrs 9mon,0yrs 9mon,0
698337,46349,62941,74.67,3,16092,51,31,01-01-58,Self employed,15-11-18,1,688,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
709891,43357,61941,74.91,3,16092,51,89,01-01-64,Self employed,17-11-18,1,688,1,1,0,1,0,0,763,B-Very Low Risk,9,1,0,5144,100000,100000,0,0,0,0,0,0,6336,0,0,0,1yrs 1mon,2yrs 0mon,2
692198,34329,47434,78.0,3,16092,51,88,01-12-93,Salaried,14-11-18,1,688,1,1,0,1,0,0,344,L-Very High Risk,4,0,0,0,0,0,0,0,0,0,0,0,11239,0,0,0,0yrs 9mon,1yrs 1mon,2
697297,39974,50558,83.07,3,16092,51,567,26-02-94,Self employed,15-11-18,15,688,1,1,1,0,0,0,300,M-Very High Risk,5,3,1,832278,1271907,1271907,0,0,0,0,0,0,0,0,1,0,1yrs 3mon,2yrs 8mon,1
670766,51382,69195,79.49,3,16092,51,31,10-02-73,Self employed,11-11-18,1,688,1,1,1,0,0,0,719,D-Very Low Risk,5,4,0,211034,403000,403000,0,0,0,0,0,0,9856,0,3,0,0yrs 9mon,1yrs 8mon,0
696788,35299,60750,62.55,3,16092,51,88,05-12-88,Self employed,15-11-18,1,688,1,1,0,1,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,0,0,0,0,0,0,13332,0,0,0,0yrs 4mon,0yrs 4mon,0
705014,58353,70891,87.46,3,16092,51,89,05-02-83,Self employed,16-11-18,1,688,1,1,0,0,1,0,300,M-Very High Risk,4,1,1,194000,194000,194000,1,0,0,0,0,0,1558,0,1,0,0yrs 6mon,1yrs 7mon,1
682510,65882,80876,84.08,1,13890,86,4951,26-03-94,Self employed,13-11-18,3,1508,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
686734,74151,101995,74.91,1,16763,51,5001,05-03-95,Self employed,14-11-18,3,1508,1,1,0,0,0,0,737,C-Very Low Risk,2,2,0,59332,66800,66800,0,0,0,0,0,0,0,0,1,0,0yrs 3mon,0yrs 5mon,0
702282,50688,61894,85.0,1,18310,86,5001,25-09-79,Self employed,16-11-18,3,1508,1,0,0,1,0,0,706,D-Very Low Risk,2,2,0,0,11449,11449,0,0,0,0,0,0,0,0,0,0,1yrs 6mon,1yrs 6mon,0
741403,81533,111579,74.83,1,23793,51,4943,19-07-97,Self employed,24-11-18,3,1508,1,0,1,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
705788,64882,110856,60.44,1,18310,86,5053,02-05-85,Self employed,16-11-18,3,1508,1,1,0,0,0,0,836,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2yrs 1mon,2yrs 1mon,0
700216,58966,71787,85.0,1,13890,86,4994,24-10-76,Self employed,15-11-18,3,1508,1,1,0,0,0,0,479,K-High Risk,10,4,1,353650,789857,787590,0,0,0,0,0,0,11433,0,0,0,1yrs 7mon,8yrs 0mon,0
666670,60813,81450,76.86,1,13890,86,6103,13-02-92,Self employed,10-11-18,3,1508,1,0,0,1,0,0,690,E-Low Risk,8,1,1,7854,55000,55000,0,0,0,0,0,0,0,0,0,0,0yrs 8mon,2yrs 11mon,0
661801,71817,99398,74.45,1,15804,48,4927,01-01-93,Self employed,09-11-18,3,1508,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
752455,63213,86739,74.94,1,24545,120,4943,01-01-96,,27-11-18,3,1508,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
684470,57013,79717,74.01,1,23793,51,4943,01-01-96,Self employed,13-11-18,3,1508,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
704977,53303,70124,78.43,1,17916,86,4927,18-09-89,Self employed,16-11-18,3,1508,1,0,1,1,0,0,733,D-Very Low Risk,5,2,0,10128,60768,60768,0,0,0,0,0,0,0,0,0,0,1yrs 1mon,1yrs 9mon,0
682622,66882,111153,62.08,1,18321,120,5051,18-03-92,Self employed,13-11-18,3,1508,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
741399,40644,66166,63.48,1,17916,86,4994,21-04-90,,24-11-18,3,1508,1,0,0,1,0,0,676,F-Low Risk,6,2,1,22453,90990,90990,0,0,0,0,0,0,2875,0,1,1,1yrs 1mon,2yrs 1mon,0
661828,61947,76321,83.86,1,18310,86,4936,01-01-77,Self employed,09-11-18,3,1508,1,1,0,0,0,0,467,K-High Risk,7,4,0,225218,335200,325446,0,0,0,0,0,0,1280,0,0,0,1yrs 6mon,3yrs 1mon,0
686839,82686,123216,68.98,1,15804,48,6108,15-03-97,Self employed,14-11-18,3,1508,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
687487,53078,76462,71.93,1,18310,86,5001,27-07-93,Self employed,14-11-18,3,1508,1,1,0,0,0,0,763,B-Very Low Risk,2,1,0,4200,21000,21000,0,0,0,0,0,0,0,0,0,0,0yrs 10mon,1yrs 2mon,3
704650,58947,81834,74.54,1,18661,51,4931,06-02-85,Self employed,16-11-18,3,1508,1,0,0,0,0,1,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
711900,38439,81392,49.14,1,17916,86,4931,01-08-94,Self employed,17-11-18,3,1508,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
711947,62213,81392,78.63,1,17916,86,4943,30-04-89,Self employed,17-11-18,3,1508,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
697999,56259,82448,70.35,1,15617,45,4927,07-08-91,Self employed,15-11-18,3,1508,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0
